num of agents,sum of costs,weights,runtime,cost lowerbound,sum of distances,MAPF algorithm
8,35525,"",29.3163,35485,35485,PP
4,35525,"",29.3309,35485,35485,PP
8,35525,"",29.3504,35485,35485,PP
5,35525,"",29.3622,35485,35485,PP
6,35525,"",29.3828,35485,35485,PP
3,35525,"",29.3966,35485,35485,PP
7,35525,"",29.4141,35485,35485,PP
8,35525,"",29.4329,35485,35485,PP
4,35525,"",29.4446,35485,35485,PP
4,35525,"",29.4597,35485,35485,PP
8,35525,"",29.4837,35485,35485,PP
4,35525,"",29.4926,35485,35485,PP
8,35525,"",29.51,35485,35485,PP
4,35525,"",29.518,35485,35485,PP
4,35525,"",29.5265,35485,35485,PP
2,35525,"",29.532,35485,35485,PP
8,35525,"",29.5625,35485,35485,PP
8,35525,"",29.5909,35485,35485,PP
4,35525,"",29.6027,35485,35485,PP
4,35525,"",29.6196,35485,35485,PP
8,35525,"",29.6397,35485,35485,PP
2,35525,"",29.6454,35485,35485,PP
7,35525,"",29.6615,35485,35485,PP
5,35525,"",29.6744,35485,35485,PP
5,35525,"",29.6859,35485,35485,PP
3,35525,"",29.6924,35485,35485,PP
3,35525,"",29.7109,35485,35485,PP
2,35525,"",29.7195,35485,35485,PP
8,35525,"",29.7511,35485,35485,PP
2,35525,"",29.7682,35485,35485,PP
4,35525,"",29.7788,35485,35485,PP
7,35525,"",29.7912,35485,35485,PP
3,35525,"",29.7972,35485,35485,PP
4,35525,"",29.8167,35485,35485,PP
2,35525,"",29.8337,35485,35485,PP
4,35525,"",29.8543,35485,35485,PP
3,35525,"",29.8684,35485,35485,PP
2,35525,"",29.8738,35485,35485,PP
8,35525,"",29.8937,35485,35485,PP
5,35525,"",29.9163,35485,35485,PP
8,35525,"",29.9578,35485,35485,PP
3,35525,"",29.9759,35485,35485,PP
6,35525,"",29.9884,35485,35485,PP
3,35525,"",30.003,35485,35485,PP
4,35525,"",30.0104,35485,35485,PP
4,35525,"",30.0247,35485,35485,PP
6,35525,"",30.0359,35485,35485,PP
8,35525,"",30.0529,35485,35485,PP
3,35525,"",30.0721,35485,35485,PP
4,35525,"",30.0812,35485,35485,PP
6,35525,"",30.1075,35485,35485,PP
8,35525,"",30.1197,35485,35485,PP
4,35525,"",30.133,35485,35485,PP
3,35525,"",30.1407,35485,35485,PP
3,35525,"",30.1581,35485,35485,PP
8,35525,"",30.1911,35485,35485,PP
2,35525,"",30.197,35485,35485,PP
5,35525,"",30.2297,35485,35485,PP
3,35525,"",30.2417,35485,35485,PP
5,35525,"",30.2514,35485,35485,PP
2,35525,"",30.2593,35485,35485,PP
2,35525,"",30.2705,35485,35485,PP
9,35525,"",30.3109,35485,35485,PP
3,35525,"",30.3212,35485,35485,PP
4,35525,"",30.335,35485,35485,PP
4,35525,"",30.3539,35485,35485,PP
3,35525,"",30.3653,35485,35485,PP
3,35525,"",30.3732,35485,35485,PP
3,35525,"",30.3889,35485,35485,PP
3,35525,"",30.4022,35485,35485,PP
6,35525,"",30.4183,35485,35485,PP
4,35525,"",30.4295,35485,35485,PP
3,35525,"",30.4394,35485,35485,PP
4,35525,"",30.454,35485,35485,PP
3,35525,"",30.4706,35485,35485,PP
4,35525,"",30.4786,35485,35485,PP
2,35525,"",30.4942,35485,35485,PP
6,35525,"",30.5219,35485,35485,PP
6,35525,"",30.5352,35485,35485,PP
3,35525,"",30.5458,35485,35485,PP
7,35525,"",30.5632,35485,35485,PP
5,35525,"",30.5811,35485,35485,PP
3,35525,"",30.59,35485,35485,PP
8,35525,"",30.6266,35485,35485,PP
5,35525,"",30.6412,35485,35485,PP
3,35525,"",30.6545,35485,35485,PP
2,35525,"",30.6658,35485,35485,PP
6,35525,"",30.6835,35485,35485,PP
8,35525,"",30.709,35485,35485,PP
6,35525,"",30.7346,35485,35485,PP
8,35525,"",30.7494,35485,35485,PP
5,35525,"",30.7821,35485,35485,PP
6,35525,"",30.8047,35485,35485,PP
8,35525,"",30.8246,35485,35485,PP
4,35525,"",30.8364,35485,35485,PP
2,35525,"",30.8422,35485,35485,PP
5,35525,"",30.8731,35485,35485,PP
2,35525,"",30.8816,35485,35485,PP
3,35525,"",30.8918,35485,35485,PP
5,35525,"",30.9026,35485,35485,PP
3,35525,"",30.9098,35485,35485,PP
5,35525,"",30.9282,35485,35485,PP
6,35525,"",30.9475,35485,35485,PP
5,35525,"",30.9621,35485,35485,PP
2,35525,"",30.9738,35485,35485,PP
4,35525,"",30.9858,35485,35485,PP
6,35525,"",31.0061,35485,35485,PP
5,35525,"",31.0335,35485,35485,PP
7,35525,"",31.0482,35485,35485,PP
3,35525,"",31.0558,35485,35485,PP
3,35525,"",31.0658,35485,35485,PP
6,35525,"",31.078,35485,35485,PP
2,35525,"",31.0862,35485,35485,PP
6,35525,"",31.1051,35485,35485,PP
6,35525,"",31.1169,35485,35485,PP
6,35525,"",31.127,35485,35485,PP
6,35525,"",31.1471,35485,35485,PP
4,35525,"",31.1562,35485,35485,PP
4,35525,"",31.1748,35485,35485,PP
3,35525,"",31.1852,35485,35485,PP
4,35525,"",31.2007,35485,35485,PP
3,35525,"",31.2103,35485,35485,PP
2,35525,"",31.2245,35485,35485,PP
4,35525,"",31.2404,35485,35485,PP
8,35525,"",31.2562,35485,35485,PP
5,35525,"",31.2671,35485,35485,PP
9,35525,"",31.2992,35485,35485,PP
3,35525,"",31.3082,35485,35485,PP
5,35525,"",31.3233,35485,35485,PP
2,35525,"",31.3318,35485,35485,PP
4,35525,"",31.3403,35485,35485,PP
8,35525,"",31.3588,35485,35485,PP
5,35525,"",31.3789,35485,35485,PP
8,35525,"",31.4007,35485,35485,PP
3,35525,"",31.407,35485,35485,PP
3,35525,"",31.4287,35485,35485,PP
4,35525,"",31.4407,35485,35485,PP
6,35525,"",31.4555,35485,35485,PP
4,35525,"",31.4654,35485,35485,PP
3,35525,"",31.4757,35485,35485,PP
6,35525,"",31.4903,35485,35485,PP
8,35525,"",31.5253,35485,35485,PP
3,35525,"",31.5422,35485,35485,PP
5,35525,"",31.5569,35485,35485,PP
8,35525,"",31.5702,35485,35485,PP
4,35525,"",31.6008,35485,35485,PP
8,35525,"",31.624,35485,35485,PP
2,35525,"",31.6293,35485,35485,PP
5,35525,"",31.6419,35485,35485,PP
4,35525,"",31.6513,35485,35485,PP
5,35525,"",31.6717,35485,35485,PP
3,35525,"",31.6803,35485,35485,PP
9,35525,"",31.7026,35485,35485,PP
3,35525,"",31.7232,35485,35485,PP
5,35525,"",31.7522,35485,35485,PP
8,35525,"",31.7716,35485,35485,PP
3,35525,"",31.7788,35485,35485,PP
2,35525,"",31.7864,35485,35485,PP
5,35525,"",31.8125,35485,35485,PP
6,35525,"",31.8292,35485,35485,PP
4,35525,"",31.8505,35485,35485,PP
6,35525,"",31.8608,35485,35485,PP
8,35525,"",31.8822,35485,35485,PP
6,35525,"",31.8985,35485,35485,PP
3,35525,"",31.9143,35485,35485,PP
6,35525,"",31.9397,35485,35485,PP
3,35525,"",31.949,35485,35485,PP
7,35525,"",31.9736,35485,35485,PP
4,35525,"",31.9888,35485,35485,PP
4,35525,"",32.0042,35485,35485,PP
5,35525,"",32.0207,35485,35485,PP
3,35525,"",32.027,35485,35485,PP
7,35525,"",32.0426,35485,35485,PP
5,35525,"",32.0641,35485,35485,PP
7,35525,"",32.0859,35485,35485,PP
4,35525,"",32.098,35485,35485,PP
5,35525,"",32.11,35485,35485,PP
6,35525,"",32.1391,35485,35485,PP
5,35525,"",32.1539,35485,35485,PP
3,35525,"",32.1713,35485,35485,PP
3,35525,"",32.183,35485,35485,PP
6,35525,"",32.1925,35485,35485,PP
4,35525,"",32.2049,35485,35485,PP
7,35525,"",32.239,35485,35485,PP
3,35525,"",32.2462,35485,35485,PP
9,35525,"",32.292,35485,35485,PP
5,35525,"",32.305,35485,35485,PP
4,35525,"",32.3187,35485,35485,PP
3,35525,"",32.3296,35485,35485,PP
2,35525,"",32.3598,35485,35485,PP
3,35525,"",32.3674,35485,35485,PP
6,35525,"",32.3821,35485,35485,PP
2,35525,"",32.3873,35485,35485,PP
3,35525,"",32.3931,35485,35485,PP
5,35525,"",32.4029,35485,35485,PP
4,35525,"",32.417,35485,35485,PP
3,35525,"",32.4254,35485,35485,PP
8,35525,"",32.4482,35485,35485,PP
6,35525,"",32.4692,35485,35485,PP
3,35525,"",32.4855,35485,35485,PP
7,35525,"",32.4991,35485,35485,PP
4,35525,"",32.5072,35485,35485,PP
5,35525,"",32.5315,35485,35485,PP
3,35525,"",32.5422,35485,35485,PP
8,35525,"",32.5642,35485,35485,PP
3,35525,"",32.5727,35485,35485,PP
4,35525,"",32.5815,35485,35485,PP
7,35525,"",32.6015,35485,35485,PP
5,35525,"",32.6139,35485,35485,PP
4,35525,"",32.6287,35485,35485,PP
2,35525,"",32.6451,35485,35485,PP
8,35525,"",32.6751,35485,35485,PP
7,35525,"",32.6891,35485,35485,PP
6,35525,"",32.7005,35485,35485,PP
3,35525,"",32.7062,35485,35485,PP
5,35525,"",32.7154,35485,35485,PP
4,35525,"",32.7227,35485,35485,PP
6,35525,"",32.7374,35485,35485,PP
8,35525,"",32.7489,35485,35485,PP
7,35525,"",32.7625,35485,35485,PP
7,35525,"",32.7789,35485,35485,PP
8,35525,"",32.8126,35485,35485,PP
3,35525,"",32.8363,35485,35485,PP
3,35525,"",32.8437,35485,35485,PP
7,35525,"",32.8629,35485,35485,PP
5,35525,"",32.8796,35485,35485,PP
2,35525,"",32.8933,35485,35485,PP
7,35525,"",32.9073,35485,35485,PP
4,35525,"",32.9184,35485,35485,PP
2,35525,"",32.9357,35485,35485,PP
6,35525,"",32.9545,35485,35485,PP
2,35525,"",32.9715,35485,35485,PP
5,35525,"",32.989,35485,35485,PP
3,35525,"",32.9996,35485,35485,PP
2,35525,"",33.0051,35485,35485,PP
3,35525,"",33.0114,35485,35485,PP
4,35525,"",33.0324,35485,35485,PP
7,35525,"",33.0513,35485,35485,PP
6,35525,"",33.0694,35485,35485,PP
8,35525,"",33.0891,35485,35485,PP
4,35525,"",33.0981,35485,35485,PP
8,35525,"",33.133,35485,35485,PP
3,35525,"",33.1421,35485,35485,PP
5,35525,"",33.1619,35485,35485,PP
7,35525,"",33.1837,35485,35485,PP
4,35525,"",33.1991,35485,35485,PP
7,35525,"",33.2336,35485,35485,PP
8,35525,"",33.2701,35485,35485,PP
4,35525,"",33.2812,35485,35485,PP
3,35525,"",33.2955,35485,35485,PP
7,35525,"",33.3062,35485,35485,PP
6,35525,"",33.3182,35485,35485,PP
8,35525,"",33.3368,35485,35485,PP
2,35525,"",33.3422,35485,35485,PP
5,35525,"",33.3688,35485,35485,PP
7,35525,"",33.3917,35485,35485,PP
4,35525,"",33.4084,35485,35485,PP
2,35525,"",33.4198,35485,35485,PP
4,35525,"",33.4276,35485,35485,PP
5,35525,"",33.4369,35485,35485,PP
8,35525,"",33.4632,35485,35485,PP
7,35525,"",33.4824,35485,35485,PP
2,35525,"",33.494,35485,35485,PP
8,35525,"",33.5147,35485,35485,PP
4,35525,"",33.5263,35485,35485,PP
4,35525,"",33.5398,35485,35485,PP
5,35525,"",33.5487,35485,35485,PP
8,35525,"",33.5652,35485,35485,PP
5,35525,"",33.578,35485,35485,PP
4,35525,"",33.5929,35485,35485,PP
5,35525,"",33.6039,35485,35485,PP
3,35525,"",33.6203,35485,35485,PP
2,35525,"",33.6287,35485,35485,PP
5,35525,"",33.6448,35485,35485,PP
4,35525,"",33.6538,35485,35485,PP
4,35525,"",33.6622,35485,35485,PP
4,35525,"",33.6716,35485,35485,PP
5,35525,"",33.6834,35485,35485,PP
4,35525,"",33.6928,35485,35485,PP
4,35525,"",33.7163,35485,35485,PP
5,35525,"",33.7398,35485,35485,PP
3,35525,"",33.7595,35485,35485,PP
7,35525,"",33.7762,35485,35485,PP
2,35525,"",33.7817,35485,35485,PP
8,35525,"",33.8101,35485,35485,PP
3,35525,"",33.8179,35485,35485,PP
3,35525,"",33.8337,35485,35485,PP
5,35525,"",33.856,35485,35485,PP
6,35525,"",33.8733,35485,35485,PP
5,35525,"",33.8868,35485,35485,PP
8,35525,"",33.9124,35485,35485,PP
6,35525,"",33.923,35485,35485,PP
4,35525,"",33.9362,35485,35485,PP
7,35525,"",33.9595,35485,35485,PP
3,35525,"",33.9689,35485,35485,PP
8,35525,"",34.0082,35485,35485,PP
4,35525,"",34.0171,35485,35485,PP
2,35525,"",34.0339,35485,35485,PP
3,35525,"",34.0465,35485,35485,PP
7,35525,"",34.0674,35485,35485,PP
7,35525,"",34.0934,35485,35485,PP
8,35525,"",34.1191,35485,35485,PP
6,35525,"",34.1345,35485,35485,PP
6,35525,"",34.1548,35485,35485,PP
4,35525,"",34.1694,35485,35485,PP
2,35525,"",34.1786,35485,35485,PP
8,35525,"",34.1941,35485,35485,PP
4,35525,"",34.2026,35485,35485,PP
6,35525,"",34.2173,35485,35485,PP
5,35525,"",34.2266,35485,35485,PP
6,35525,"",34.2529,35485,35485,PP
4,35525,"",34.262,35485,35485,PP
3,35525,"",34.2709,35485,35485,PP
7,35525,"",34.2853,35485,35485,PP
2,35525,"",34.2909,35485,35485,PP
5,35525,"",34.3071,35485,35485,PP
4,35525,"",34.3212,35485,35485,PP
8,35525,"",34.3355,35485,35485,PP
6,35525,"",34.3463,35485,35485,PP
8,35525,"",34.3775,35485,35485,PP
3,35525,"",34.3868,35485,35485,PP
8,35525,"",34.41,35485,35485,PP
3,35525,"",34.4355,35485,35485,PP
4,35525,"",34.4482,35485,35485,PP
5,35525,"",34.4698,35485,35485,PP
2,35525,"",34.4899,35485,35485,PP
3,35525,"",34.5008,35485,35485,PP
3,35525,"",34.508,35485,35485,PP
8,35525,"",34.5279,35485,35485,PP
8,35525,"",34.5394,35485,35485,PP
3,35525,"",34.5491,35485,35485,PP
5,35525,"",34.5589,35485,35485,PP
4,35525,"",34.573,35485,35485,PP
5,35525,"",34.5858,35485,35485,PP
2,35525,"",34.5913,35485,35485,PP
5,35525,"",34.6038,35485,35485,PP
8,35525,"",34.6351,35485,35485,PP
2,35525,"",34.6462,35485,35485,PP
4,35525,"",34.659,35485,35485,PP
3,35525,"",34.6702,35485,35485,PP
4,35525,"",34.678,35485,35485,PP
4,35525,"",34.6865,35485,35485,PP
8,35525,"",34.7028,35485,35485,PP
5,35525,"",34.7119,35485,35485,PP
5,35525,"",34.7226,35485,35485,PP
5,35525,"",34.7627,35485,35485,PP
3,35525,"",34.7772,35485,35485,PP
3,35525,"",34.7913,35485,35485,PP
3,35525,"",34.8046,35485,35485,PP
5,35525,"",34.8153,35485,35485,PP
3,35525,"",34.8229,35485,35485,PP
5,35525,"",34.8316,35485,35485,PP
7,35525,"",34.8445,35485,35485,PP
7,35525,"",34.863,35485,35485,PP
6,35525,"",34.8818,35485,35485,PP
4,35525,"",34.8971,35485,35485,PP
5,35525,"",34.9056,35485,35485,PP
5,35525,"",34.9234,35485,35485,PP
7,35525,"",34.947,35485,35485,PP
2,35525,"",34.9525,35485,35485,PP
6,35525,"",34.9675,35485,35485,PP
3,35525,"",34.9742,35485,35485,PP
5,35525,"",34.9862,35485,35485,PP
7,35525,"",35.0025,35485,35485,PP
8,35525,"",35.0193,35485,35485,PP
5,35525,"",35.0324,35485,35485,PP
2,35525,"",35.0413,35485,35485,PP
8,35525,"",35.0644,35485,35485,PP
2,35525,"",35.0871,35485,35485,PP
8,35525,"",35.1049,35485,35485,PP
6,35525,"",35.1288,35485,35485,PP
8,35525,"",35.1449,35485,35485,PP
6,35525,"",35.161,35485,35485,PP
8,35525,"",35.1812,35485,35485,PP
2,35525,"",35.1867,35485,35485,PP
8,35525,"",35.216,35485,35485,PP
3,35525,"",35.2256,35485,35485,PP
7,35525,"",35.2423,35485,35485,PP
3,35525,"",35.2488,35485,35485,PP
6,35525,"",35.2693,35485,35485,PP
2,35525,"",35.2748,35485,35485,PP
3,35525,"",35.2844,35485,35485,PP
7,35525,"",35.308,35485,35485,PP
3,35525,"",35.3174,35485,35485,PP
4,35525,"",35.3253,35485,35485,PP
4,35525,"",35.3324,35485,35485,PP
6,35525,"",35.3457,35485,35485,PP
5,35525,"",35.3697,35485,35485,PP
6,35525,"",35.3803,35485,35485,PP
8,35525,"",35.3985,35485,35485,PP
5,35525,"",35.4132,35485,35485,PP
5,35525,"",35.4315,35485,35485,PP
8,35525,"",35.4475,35485,35485,PP
3,35525,"",35.4846,35485,35485,PP
7,35525,"",35.5077,35485,35485,PP
4,35525,"",35.5281,35485,35485,PP
3,35525,"",35.5488,35485,35485,PP
4,35525,"",35.5643,35485,35485,PP
2,35525,"",35.57,35485,35485,PP
8,35525,"",35.6025,35485,35485,PP
2,35525,"",35.6138,35485,35485,PP
3,35525,"",35.6202,35485,35485,PP
7,35525,"",35.6341,35485,35485,PP
4,35525,"",35.6465,35485,35485,PP
4,35525,"",35.6563,35485,35485,PP
6,35525,"",35.6833,35485,35485,PP
4,35525,"",35.6933,35485,35485,PP
4,35525,"",35.7087,35485,35485,PP
4,35525,"",35.7193,35485,35485,PP
8,35525,"",35.7336,35485,35485,PP
5,35525,"",35.7469,35485,35485,PP
2,35525,"",35.7526,35485,35485,PP
6,35525,"",35.7832,35485,35485,PP
5,35525,"",35.8052,35485,35485,PP
6,35525,"",35.8246,35485,35485,PP
4,35525,"",35.8395,35485,35485,PP
4,35525,"",35.8539,35485,35485,PP
3,35525,"",35.865,35485,35485,PP
5,35525,"",35.8807,35485,35485,PP
3,35525,"",35.8921,35485,35485,PP
4,35525,"",35.9021,35485,35485,PP
8,35525,"",35.9287,35485,35485,PP
8,35525,"",35.9521,35485,35485,PP
2,35525,"",35.9663,35485,35485,PP
5,35525,"",35.9854,35485,35485,PP
8,35525,"",36.0084,35485,35485,PP
7,35525,"",36.0227,35485,35485,PP
8,35525,"",36.0438,35485,35485,PP
2,35525,"",36.0541,35485,35485,PP
3,35525,"",36.0666,35485,35485,PP
4,35525,"",36.0789,35485,35485,PP
3,35525,"",36.0988,35485,35485,PP
8,35525,"",36.1171,35485,35485,PP
4,35525,"",36.1271,35485,35485,PP
5,35525,"",36.1362,35485,35485,PP
4,35525,"",36.1635,35485,35485,PP
3,35525,"",36.1799,35485,35485,PP
4,35525,"",36.1899,35485,35485,PP
5,35525,"",36.2224,35485,35485,PP
4,35525,"",36.2393,35485,35485,PP
3,35525,"",36.2515,35485,35485,PP
3,35525,"",36.2583,35485,35485,PP
4,35525,"",36.2713,35485,35485,PP
3,35525,"",36.2942,35485,35485,PP
2,35525,"",36.2996,35485,35485,PP
3,35525,"",36.3054,35485,35485,PP
7,35525,"",36.3245,35485,35485,PP
7,35525,"",36.3411,35485,35485,PP
8,35525,"",36.3633,35485,35485,PP
5,35525,"",36.3802,35485,35485,PP
2,35525,"",36.3904,35485,35485,PP
7,35525,"",36.4014,35485,35485,PP
5,35525,"",36.4177,35485,35485,PP
2,35525,"",36.4306,35485,35485,PP
7,35525,"",36.4428,35485,35485,PP
5,35525,"",36.4558,35485,35485,PP
8,35525,"",36.4782,35485,35485,PP
3,35525,"",36.4897,35485,35485,PP
5,35525,"",36.4998,35485,35485,PP
4,35525,"",36.5188,35485,35485,PP
7,35525,"",36.5385,35485,35485,PP
4,35525,"",36.5556,35485,35485,PP
8,35525,"",36.5803,35485,35485,PP
2,35525,"",36.6029,35485,35485,PP
8,35525,"",36.6172,35485,35485,PP
6,35525,"",36.635,35485,35485,PP
2,35525,"",36.6432,35485,35485,PP
6,35525,"",36.6552,35485,35485,PP
7,35525,"",36.6722,35485,35485,PP
3,35525,"",36.6808,35485,35485,PP
4,35525,"",36.6879,35485,35485,PP
4,35525,"",36.6962,35485,35485,PP
3,35525,"",36.7058,35485,35485,PP
4,35525,"",36.7247,35485,35485,PP
4,35525,"",36.7415,35485,35485,PP
8,35525,"",36.7575,35485,35485,PP
3,35525,"",36.7665,35485,35485,PP
3,35525,"",36.7732,35485,35485,PP
4,35525,"",36.781,35485,35485,PP
7,35525,"",36.7955,35485,35485,PP
6,35525,"",36.8124,35485,35485,PP
5,35525,"",36.8305,35485,35485,PP
7,35525,"",36.8476,35485,35485,PP
2,35525,"",36.8621,35485,35485,PP
7,35525,"",36.8826,35485,35485,PP
3,35525,"",36.8993,35485,35485,PP
3,35525,"",36.9124,35485,35485,PP
6,35525,"",36.9316,35485,35485,PP
4,35525,"",36.9579,35485,35485,PP
7,35525,"",36.9859,35485,35485,PP
8,35525,"",37.0047,35485,35485,PP
7,35525,"",37.019,35485,35485,PP
5,35525,"",37.0272,35485,35485,PP
3,35525,"",37.0406,35485,35485,PP
3,35525,"",37.047,35485,35485,PP
4,35525,"",37.056,35485,35485,PP
4,35525,"",37.0653,35485,35485,PP
3,35525,"",37.0812,35485,35485,PP
5,35525,"",37.0956,35485,35485,PP
2,35525,"",37.101,35485,35485,PP
9,35525,"",37.1249,35485,35485,PP
8,35525,"",37.1453,35485,35485,PP
2,35525,"",37.1526,35485,35485,PP
4,35525,"",37.165,35485,35485,PP
2,35525,"",37.1848,35485,35485,PP
5,35525,"",37.2021,35485,35485,PP
7,35525,"",37.2302,35485,35485,PP
8,35525,"",37.2624,35485,35485,PP
3,35525,"",37.2776,35485,35485,PP
8,35525,"",37.2933,35485,35485,PP
6,35525,"",37.3083,35485,35485,PP
5,35525,"",37.3173,35485,35485,PP
2,35525,"",37.3219,35485,35485,PP
8,35525,"",37.3332,35485,35485,PP
3,35525,"",37.3456,35485,35485,PP
2,35525,"",37.3542,35485,35485,PP
7,35525,"",37.371,35485,35485,PP
8,35525,"",37.4049,35485,35485,PP
5,35525,"",37.4208,35485,35485,PP
8,35525,"",37.44,35485,35485,PP
6,35525,"",37.4499,35485,35485,PP
5,35525,"",37.4672,35485,35485,PP
7,35525,"",37.4873,35485,35485,PP
8,35525,"",37.5092,35485,35485,PP
5,35525,"",37.5242,35485,35485,PP
4,35525,"",37.5312,35485,35485,PP
2,35525,"",37.5511,35485,35485,PP
3,35525,"",37.5687,35485,35485,PP
4,35525,"",37.5789,35485,35485,PP
5,35525,"",37.5944,35485,35485,PP
4,35525,"",37.6042,35485,35485,PP
4,35525,"",37.6118,35485,35485,PP
3,35525,"",37.6213,35485,35485,PP
3,35525,"",37.637,35485,35485,PP
2,35525,"",37.6424,35485,35485,PP
8,35525,"",37.663,35485,35485,PP
3,35525,"",37.685,35485,35485,PP
2,35525,"",37.696,35485,35485,PP
4,35525,"",37.7175,35485,35485,PP
5,35525,"",37.7276,35485,35485,PP
4,35525,"",37.7374,35485,35485,PP
3,35525,"",37.7903,35485,35485,PP
3,35525,"",37.8072,35485,35485,PP
7,35525,"",37.8223,35485,35485,PP
5,35525,"",37.8403,35485,35485,PP
3,35525,"",37.8655,35485,35485,PP
2,35525,"",37.8876,35485,35485,PP
6,35525,"",37.9086,35485,35485,PP
3,35525,"",37.9148,35485,35485,PP
4,35525,"",37.931,35485,35485,PP
5,35525,"",37.9478,35485,35485,PP
7,35525,"",37.9701,35485,35485,PP
4,35525,"",37.9793,35485,35485,PP
6,35525,"",37.9975,35485,35485,PP
5,35525,"",38.0156,35485,35485,PP
5,35525,"",38.025,35485,35485,PP
3,35525,"",38.0387,35485,35485,PP
2,35525,"",38.049,35485,35485,PP
5,35525,"",38.0701,35485,35485,PP
5,35525,"",38.0842,35485,35485,PP
7,35525,"",38.0998,35485,35485,PP
7,35525,"",38.1233,35485,35485,PP
6,35525,"",38.1382,35485,35485,PP
8,35525,"",38.1671,35485,35485,PP
8,35525,"",38.197,35485,35485,PP
7,35525,"",38.2243,35485,35485,PP
5,35525,"",38.2383,35485,35485,PP
4,35525,"",38.2463,35485,35485,PP
4,35525,"",38.257,35485,35485,PP
7,35525,"",38.2748,35485,35485,PP
7,35525,"",38.2902,35485,35485,PP
5,35525,"",38.3024,35485,35485,PP
3,35525,"",38.3092,35485,35485,PP
3,35525,"",38.3216,35485,35485,PP
8,35525,"",38.339,35485,35485,PP
8,35525,"",38.3641,35485,35485,PP
5,35525,"",38.3733,35485,35485,PP
9,35525,"",38.4043,35485,35485,PP
8,35525,"",38.4229,35485,35485,PP
6,35525,"",38.4345,35485,35485,PP
3,35525,"",38.4429,35485,35485,PP
3,35525,"",38.4617,35485,35485,PP
3,35525,"",38.4791,35485,35485,PP
8,35525,"",38.5072,35485,35485,PP
5,35525,"",38.5218,35485,35485,PP
2,35525,"",38.5294,35485,35485,PP
4,35525,"",38.5487,35485,35485,PP
2,35525,"",38.5703,35485,35485,PP
8,35525,"",38.5914,35485,35485,PP
8,35525,"",38.613,35485,35485,PP
3,35525,"",38.6252,35485,35485,PP
4,35525,"",38.6356,35485,35485,PP
4,35525,"",38.6588,35485,35485,PP
4,35525,"",38.6824,35485,35485,PP
4,35525,"",38.6947,35485,35485,PP
3,35525,"",38.7039,35485,35485,PP
8,35525,"",38.7269,35485,35485,PP
5,35525,"",38.7459,35485,35485,PP
5,35525,"",38.7581,35485,35485,PP
7,35525,"",38.7764,35485,35485,PP
6,35525,"",38.7962,35485,35485,PP
6,35525,"",38.8107,35485,35485,PP
8,35525,"",38.8322,35485,35485,PP
4,35525,"",38.8522,35485,35485,PP
8,35525,"",38.8707,35485,35485,PP
8,35525,"",38.8998,35485,35485,PP
4,35525,"",38.9136,35485,35485,PP
4,35525,"",38.9286,35485,35485,PP
6,35525,"",38.9429,35485,35485,PP
4,35525,"",38.9499,35485,35485,PP
2,35525,"",38.955,35485,35485,PP
8,35525,"",38.9693,35485,35485,PP
4,35525,"",38.9871,35485,35485,PP
3,35525,"",39.0088,35485,35485,PP
7,35525,"",39.02,35485,35485,PP
3,35525,"",39.0366,35485,35485,PP
4,35525,"",39.0484,35485,35485,PP
5,35525,"",39.0761,35485,35485,PP
4,35525,"",39.0927,35485,35485,PP
3,35525,"",39.0989,35485,35485,PP
7,35525,"",39.1134,35485,35485,PP
8,35525,"",39.1417,35485,35485,PP
2,35525,"",39.1554,35485,35485,PP
6,35525,"",39.1682,35485,35485,PP
3,35525,"",39.177,35485,35485,PP
4,35525,"",39.1949,35485,35485,PP
4,35525,"",39.2068,35485,35485,PP
4,35525,"",39.2186,35485,35485,PP
4,35525,"",39.232,35485,35485,PP
5,35525,"",39.2413,35485,35485,PP
3,35525,"",39.2599,35485,35485,PP
8,35525,"",39.2907,35485,35485,PP
4,35525,"",39.3023,35485,35485,PP
5,35525,"",39.3227,35485,35485,PP
8,35525,"",39.3449,35485,35485,PP
6,35525,"",39.3846,35485,35485,PP
4,35525,"",39.3987,35485,35485,PP
8,35525,"",39.4322,35485,35485,PP
3,35525,"",39.452,35485,35485,PP
7,35525,"",39.4669,35485,35485,PP
4,35525,"",39.483,35485,35485,PP
3,35525,"",39.4911,35485,35485,PP
5,35525,"",39.4991,35485,35485,PP
7,35525,"",39.5427,35485,35485,PP
6,35525,"",39.5617,35485,35485,PP
3,35525,"",39.578,35485,35485,PP
4,35525,"",39.6059,35485,35485,PP
5,35525,"",39.6342,35485,35485,PP
4,35525,"",39.6625,35485,35485,PP
8,35525,"",39.6815,35485,35485,PP
6,35525,"",39.7011,35485,35485,PP
5,35525,"",39.7184,35485,35485,PP
3,35525,"",39.726,35485,35485,PP
6,35525,"",39.749,35485,35485,PP
7,35525,"",39.7805,35485,35485,PP
4,35525,"",39.7902,35485,35485,PP
4,35525,"",39.8091,35485,35485,PP
8,35525,"",39.829,35485,35485,PP
7,35525,"",39.8437,35485,35485,PP
4,35525,"",39.8644,35485,35485,PP
3,35525,"",39.8705,35485,35485,PP
2,35525,"",39.875,35485,35485,PP
7,35525,"",39.8893,35485,35485,PP
4,35525,"",39.8976,35485,35485,PP
8,35525,"",39.9216,35485,35485,PP
2,35525,"",39.927,35485,35485,PP
4,35525,"",39.9416,35485,35485,PP
3,35525,"",39.9567,35485,35485,PP
